tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569941957490774016,positive,1.0,N/A,N/A,Virgin America,N/A,TaylorLumsden,N/A,0,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,N/A,2015-02-23 11:28:46 -0800,"Dallas, Texas",Mountain Time (US & Canada)
569933777931145216,positive,1.0,N/A,N/A,Virgin America,N/A,artisticwritr87,N/A,0,@VirginAmerica I've applied more then once to be a member of the #inflight crew team...Im 100% interested. #flightattendant #dreampath -G,N/A,2015-02-23 10:56:16 -0800,"Seattle, WA",Pacific Time (US & Canada)
569887049446076416,positive,1.0,N/A,N/A,Virgin America,N/A,TheDuchessSF,N/A,0,"@VirginAmerica - amazing customer  service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",N/A,2015-02-23 07:50:35 -0800,Online,Pacific Time (US & Canada)
569873669700358144,positive,0.6823,N/A,0.0,Virgin America,N/A,flyfromWAS,N/A,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",N/A,2015-02-23 06:57:25 -0800,"Washington, DC",Eastern Time (US & Canada)
569873665640292353,positive,0.6806,N/A,N/A,Virgin America,N/A,flyfromNYC,N/A,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",N/A,2015-02-23 06:57:24 -0800,"New York City, NY",Central Time (US & Canada)
569872058613673984,positive,0.6779999999999999,N/A,N/A,Virgin America,N/A,Silvanabfer,N/A,0,@VirginAmerica Have a great week 🌞✈,N/A,2015-02-23 06:51:01 -0800,N/A,N/A
569861209781989377,positive,0.3482,N/A,0.0,Virgin America,N/A,AdamJdubs,N/A,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,N/A,2015-02-23 06:07:54 -0800,Earth,Eastern Time (US & Canada)
569814339785338880,positive,1.0,N/A,N/A,Virgin America,N/A,tstashajones,N/A,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",N/A,2015-02-23 03:01:39 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
569777607371128834,positive,1.0,N/A,N/A,Virgin America,N/A,SkateMamas,N/A,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,N/A,2015-02-23 00:35:42 -0800,"Los Angeles, CA",N/A
569774078233419776,positive,1.0,N/A,N/A,Virgin America,N/A,dngoo,N/A,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,N/A,2015-02-23 00:21:40 -0800,"Near a park, water, or lights",Pacific Time (US & Canada)
569770363623575552,positive,1.0,N/A,N/A,Virgin America,N/A,SamBrittenham,N/A,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",N/A,2015-02-23 00:06:55 -0800,USA,Eastern Time (US & Canada)
569714127792254976,positive,1.0,N/A,N/A,Virgin America,N/A,ptbrodie,N/A,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,N/A,2015-02-22 20:23:27 -0800,San Francisco,N/A
569675144353828864,positive,1.0,N/A,N/A,Virgin America,N/A,cheryleng,N/A,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",2015-02-22 17:48:33 -0800,N/A,Pacific Time (US & Canada)
569652497947734017,positive,1.0,N/A,N/A,Virgin America,N/A,JKF1897,N/A,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,N/A,2015-02-22 16:18:33 -0800,N/A,N/A
569625739231948800,positive,1.0,N/A,N/A,Virgin America,N/A,lisaptv,N/A,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,N/A,2015-02-22 14:32:14 -0800,N/A,Mountain Time (US & Canada)
569620102389350401,positive,0.7011,N/A,N/A,Virgin America,N/A,HollywoodHotMom,N/A,0,@VirginAmerica always!!! Xoxo,N/A,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
569616490380439552,positive,1.0,N/A,N/A,Virgin America,N/A,SkateMamas,N/A,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,N/A,2015-02-22 13:55:28 -0800,"Los Angeles, CA",N/A
569614024578600960,positive,1.0,N/A,N/A,Virgin America,N/A,HollywoodHotMom,N/A,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,N/A,2015-02-22 13:45:41 -0800,All Over!,Pacific Time (US & Canada)
569599867716132864,positive,1.0,N/A,N/A,Virgin America,N/A,jessicajaymes,N/A,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,positive,1.0,N/A,N/A,Virgin America,N/A,livingfitly,N/A,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,N/A,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
569580805036453888,positive,1.0,N/A,N/A,Virgin America,N/A,paulnakada,N/A,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),N/A,2015-02-22 11:33:40 -0800,San Francisco,Pacific Time (US & Canada)
569354267854704641,positive,1.0,N/A,N/A,Virgin America,N/A,simpasmore,N/A,0,@VirginAmerica Thank you for the follow,N/A,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
569318130356502528,positive,0.3579,N/A,0.0,Virgin America,N/A,miaerolinea,N/A,0,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,N/A,2015-02-21 18:09:54 -0800,Worldwide,Caracas
569316358845911040,positive,1.0,N/A,N/A,Virgin America,N/A,archiegips,N/A,0,@VirginAmerica Only way to fly! #Elevate #Gold,N/A,2015-02-21 18:02:51 -0800,LaLa Land,Pacific Time (US & Canada)
569304436612444160,positive,0.6783,N/A,N/A,Virgin America,N/A,advertisingdiva,N/A,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",2015-02-21 17:15:29 -0800,DC - LA - Venice Beach,Eastern Time (US & Canada)
569298165855338497,positive,1.0,N/A,N/A,Virgin America,N/A,lexiesalas,N/A,0,@VirginAmerica thanks!,N/A,2015-02-21 16:50:34 -0800,BAYAREA✈️NYC,Pacific Time (US & Canada)
569262527281913857,positive,1.0,N/A,N/A,Virgin America,N/A,JT_Magana,N/A,0,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,N/A,2015-02-21 14:28:57 -0800,N/A,N/A
569261347688607744,positive,1.0,N/A,N/A,Virgin America,N/A,carabubes,N/A,0,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",N/A,2015-02-21 14:24:16 -0800,"Los Angeles, California",Central Time (US & Canada)
569260526976544768,positive,1.0,N/A,N/A,Virgin America,N/A,wmrrock,N/A,0,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,N/A,2015-02-21 14:21:00 -0800,CT,Eastern Time (US & Canada)
569253311813185537,positive,1.0,N/A,N/A,Virgin America,N/A,DailyBillboard,N/A,0,@VirginAmerica Keep up the great work :),N/A,2015-02-21 13:52:20 -0800,"Los Angeles, California",Pacific Time (US & Canada)
569253236093267969,positive,1.0,N/A,N/A,Virgin America,N/A,BigRichTexasPam,N/A,0,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,"[32.84359605, -96.84910929]",2015-02-21 13:52:02 -0800,FREE ADVICE! ,Central Time (US & Canada)
569250469178175488,positive,0.6775,N/A,0.0,Virgin America,N/A,rtw4,N/A,0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,N/A,2015-02-21 13:41:02 -0800,"Natick, MA, USA",Central Time (US & Canada)
569248400836726786,positive,1.0,N/A,N/A,Virgin America,N/A,kyle_romanoff,N/A,0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",N/A,2015-02-21 13:32:49 -0800,N/A,N/A
569240250192670720,positive,0.6667,N/A,0.0,Virgin America,N/A,aaronkurlander,N/A,0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,N/A,2015-02-21 13:00:26 -0800,"New York, NY",Eastern Time (US & Canada)
569222494952886272,positive,0.6522,N/A,N/A,Virgin America,N/A,carlos89178,N/A,0,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,N/A,2015-02-21 11:49:53 -0800,N/A,N/A
569221440794271745,positive,1.0,N/A,N/A,Virgin America,N/A,carlos89178,N/A,0,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,N/A,2015-02-21 11:45:41 -0800,N/A,N/A
569212570478911489,positive,0.7081,N/A,N/A,Virgin America,N/A,stefanpinto,N/A,0,@VirginAmerica Like http://t.co/VPqEm31XUQ,N/A,2015-02-21 11:10:26 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
569209566715469824,positive,1.0,N/A,N/A,Virgin America,N/A,jennifer_caron,N/A,0,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,N/A,2015-02-21 10:58:30 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
569208480793567233,positive,0.6899,N/A,N/A,Virgin America,N/A,miaerolinea,N/A,0,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",N/A,2015-02-21 10:54:11 -0800,Worldwide,Caracas
569205125278859265,positive,1.0,N/A,N/A,Virgin America,N/A,ninjasistah,N/A,0,@VirginAmerica thanks so much!,N/A,2015-02-21 10:40:51 -0800,Massachusetts,Eastern Time (US & Canada)
569202691185909760,positive,0.6575,N/A,N/A,Virgin America,N/A,EleonoraKaras,N/A,0,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",N/A,2015-02-21 10:31:11 -0800,New York,N/A
569201943131738113,positive,1.0,N/A,N/A,Virgin America,N/A,carlosondrums,N/A,0,@VirginAmerica Very nicely done. 👏,N/A,2015-02-21 10:28:13 -0800,Las Vegas,Eastern Time (US & Canada)
569200619430420480,positive,0.6701,N/A,N/A,Virgin America,N/A,ninjasistah,N/A,0,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),N/A,2015-02-21 10:22:57 -0800,Massachusetts,Eastern Time (US & Canada)
569198104806699008,positive,1.0,N/A,N/A,Virgin America,N/A,SunRighteous,N/A,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,N/A,2015-02-21 10:12:58 -0800,N/A,Alaska
569197967959154688,positive,1.0,N/A,N/A,Virgin America,N/A,readerriter,N/A,0,@VirginAmerica sounds like fun !,N/A,2015-02-21 10:12:25 -0800,"CALIFORNIA, USA",Pacific Time (US & Canada)
569180623165915137,positive,0.6771,N/A,N/A,Virgin America,N/A,InuAtah,N/A,0,"@VirginAmerica classiq, luv Virgin America. Greetingz",N/A,2015-02-21 09:03:30 -0800,Abuja,N/A
569176777056079874,positive,1.0,N/A,N/A,Virgin America,N/A,Recessionista,N/A,0,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,N/A,2015-02-21 08:48:13 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
569165709516759042,positive,1.0,N/A,N/A,Virgin America,N/A,moosekazmi,N/A,0,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,N/A,2015-02-21 08:04:14 -0800,"Las Piedras, Peru",N/A
569110766235877376,positive,1.0,N/A,N/A,Virgin America,N/A,_LisaCap,N/A,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,N/A,2015-02-21 04:25:54 -0800,"Charlestown, MA",N/A
569020707113476096,positive,1.0,N/A,N/A,Virgin America,N/A,courtDMC,N/A,0,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",N/A,2015-02-20 22:28:03 -0800,New York for now.,Central Time (US & Canada)
569011849976348672,positive,1.0,N/A,N/A,Virgin America,N/A,Cydney_Chase,N/A,0,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,N/A,2015-02-20 21:52:51 -0800,#SF#Optimist #Freefalling,Pacific Time (US & Canada)
568972394297077760,positive,1.0,N/A,N/A,Virgin America,N/A,AnnaProsser,N/A,0,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",N/A,2015-02-20 19:16:04 -0800,USA,Pacific Time (US & Canada)
568929979981033472,positive,1.0,N/A,N/A,Virgin America,N/A,djchuang,N/A,1,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,"[32.8454782, -96.8504585]",2015-02-20 16:27:32 -0800,"Orange County, CA",Pacific Time (US & Canada)
568923762764095488,positive,0.6855,N/A,N/A,Virgin America,N/A,AlyssaJenS,N/A,0,@VirginAmerica I see what you did there ;),N/A,2015-02-20 16:02:49 -0800,"Bay Area, CA",Pacific Time (US & Canada)
568911350656675841,positive,1.0,N/A,N/A,Virgin America,N/A,drsaadiaim,N/A,0,@VirginAmerica your inflight team makes the experience #amazing!,N/A,2015-02-20 15:13:30 -0800,Boca Raton FL 33434,N/A
568910590921609216,positive,1.0,N/A,N/A,Virgin America,N/A,MaverickGamersX,N/A,0,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,N/A,2015-02-20 15:10:29 -0800,Follow/Retweet for giveaways!,N/A
568897315458691072,positive,1.0,N/A,N/A,Virgin America,N/A,CanPOREOTICS,N/A,0,@VirginAmerica fav airline,N/A,2015-02-20 14:17:44 -0800,"Anaheim, CA",N/A
568890074164809728,positive,0.6776,N/A,N/A,Virgin America,N/A,MaverickGamersX,N/A,0,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),N/A,2015-02-20 13:48:57 -0800,Follow/Retweet for giveaways!,N/A
568874645564362752,positive,1.0,N/A,N/A,Virgin America,N/A,AcronymBex,N/A,0,@VirginAmerica Thank you!!,N/A,2015-02-20 12:47:39 -0800,"NY, NY",Eastern Time (US & Canada)
568840560347373569,positive,1.0,N/A,N/A,Virgin America,N/A,polaroidmisha,N/A,0,@VirginAmerica would love to do more for virgin just like I do for @GoPro,"[0.0, 0.0]",2015-02-20 10:32:12 -0800,San Francisco,Pacific Time (US & Canada)
568815689684815873,positive,1.0,N/A,N/A,Virgin America,N/A,thecompostcook,N/A,0,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,"[37.77465018, -122.44032176]",2015-02-20 08:53:23 -0800,"New York, NY",Eastern Time (US & Canada)
568805696780824576,positive,1.0,N/A,N/A,Virgin America,N/A,matthewhirsch,N/A,0,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,N/A,2015-02-20 08:13:40 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568803996774879232,positive,0.6884,N/A,N/A,Virgin America,N/A,GabriellaDago,N/A,0,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",N/A,2015-02-20 08:06:55 -0800,New York City,Eastern Time (US & Canada)
568802396907835393,positive,0.6658,N/A,N/A,Virgin America,N/A,AdamSinger,N/A,0,@VirginAmerica happy to spend the day together. Let's do this!,N/A,2015-02-20 08:00:33 -0800,"San Francisco, CA",Central Time (US & Canada)
568795139512127488,positive,1.0,N/A,N/A,Virgin America,N/A,JayRockerz,N/A,0,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,N/A,2015-02-20 07:31:43 -0800,"39.149054,  -77.273589",Eastern Time (US & Canada)
568791035297468416,positive,1.0,N/A,N/A,Virgin America,N/A,Hwoodboy24,N/A,0,@VirginAmerica thank you! I absolutely will 😎,N/A,2015-02-20 07:15:25 -0800,BOS • LA • NYC ,Pacific Time (US & Canada)
568643040073506816,positive,0.6809,N/A,N/A,Virgin America,N/A,TMAnderson10,N/A,0,@VirginAmerica How about some free drinks on the flight back for the free promo?,N/A,2015-02-19 21:27:20 -0800,"Dallas, TX",N/A
568633361595412481,positive,1.0,N/A,N/A,Virgin America,N/A,SSal,N/A,0,@VirginAmerica @SSal thanks!,N/A,2015-02-19 20:48:52 -0800,"Dutchess County, NY",Eastern Time (US & Canada)
568605449659895808,positive,0.6482,N/A,N/A,Virgin America,N/A,SuuperG,N/A,0,@VirginAmerica Thanks!,N/A,2015-02-19 18:57:58 -0800,Wandering So-Cal-ian,Pacific Time (US & Canada)
568604690767872000,positive,1.0,N/A,N/A,Virgin America,N/A,imacsweb,N/A,0,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,N/A,2015-02-19 18:54:57 -0800,At an airport near you....,Pacific Time (US & Canada)
568602941940043776,positive,1.0,N/A,N/A,Virgin America,N/A,SuuperG,N/A,0,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,N/A,2015-02-19 18:48:00 -0800,Wandering So-Cal-ian,Pacific Time (US & Canada)
568553610981740544,positive,1.0,N/A,N/A,Virgin America,N/A,SigmaRue,N/A,0,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",N/A,2015-02-19 15:31:58 -0800,"Portland, OR",Pacific Time (US & Canada)
568543525505089536,positive,0.6875,N/A,N/A,Virgin America,N/A,MNDNCH,N/A,0,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,N/A,2015-02-19 14:51:54 -0800,SD/LA/PS,Pacific Time (US & Canada)
568525368572817408,positive,1.0,N/A,N/A,Virgin America,N/A,graveyardtravel,N/A,0,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",N/A,2015-02-19 13:39:45 -0800,"Portland, Oregon",Tijuana
568491256508231680,positive,1.0,N/A,N/A,Virgin America,N/A,alexster4324,N/A,0,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",N/A,2015-02-19 11:24:12 -0800,N/A,N/A
568490223417602050,positive,1.0,N/A,N/A,Virgin America,N/A,beasharif,N/A,0,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",N/A,2015-02-19 11:20:05 -0800,The World,Pacific Time (US & Canada)
568481985221537792,positive,1.0,N/A,N/A,Virgin America,N/A,Rgulojr,N/A,0,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,N/A,2015-02-19 10:47:21 -0800,Chicago,Eastern Time (US & Canada)
568478510538493952,positive,0.6548,N/A,N/A,Virgin America,N/A,_kristenicole_,N/A,0,@VirginAmerica ok! first time flying with you tonight :),N/A,2015-02-19 10:33:33 -0800,☂ Seattle | WA,Eastern Time (US & Canada)
568460512553353216,positive,0.6888,N/A,N/A,Virgin America,N/A,mightymeesh,N/A,0,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,N/A,2015-02-19 09:22:02 -0800,San Francisco,N/A
568452186977361921,positive,0.6667,N/A,N/A,Virgin America,N/A,KarinSLee,N/A,0,“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,N/A,2015-02-19 08:48:57 -0800,all over ca,N/A
568451468560187393,positive,0.6395,N/A,N/A,Virgin America,N/A,EricLMitchell,N/A,0,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,N/A,2015-02-19 08:46:06 -0800,San Francisco,Pacific Time (US & Canada)
568437415603507200,positive,0.6618,N/A,N/A,Virgin America,N/A,kzone7,N/A,0,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",N/A,2015-02-19 07:50:15 -0800,"Long Island, NY",Eastern Time (US & Canada)
568434482270707712,positive,1.0,N/A,N/A,Virgin America,N/A,heatherbeckel,N/A,0,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,N/A,2015-02-19 07:38:36 -0800,ATX,Central Time (US & Canada)
568429677779365888,positive,1.0,N/A,N/A,Virgin America,N/A,marshman240,N/A,0,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,N/A,2015-02-19 07:19:30 -0800,San Francisco,N/A
